arm,iteration,frame_id,seconds,full/psnr,dynamic/psnr,dynamic/lpips_alex,motion_pixels/mae
freetimegs-dense-coarse,50000,48,1.92,27.0576741292473,27.724777160732078,0.06157692801207304,0.043316264636814594
freetimegs-dense-coarse,50000,49,1.96,26.964887557352743,27.666423440167573,0.0636620953058203,0.045412528018156685
freetimegs-dense-cropped,5000,0,0.0,20.58844573883154,20.985164376061952,0.4148389622569084,0.0865051591147979
freetimegs-dense-cropped,5000,1,0.04,20.78791639651669,21.20780998884795,0.38850245128075284,0.08293923735618591
freetimegs-dense-cropped,5000,2,0.08,20.892900125518384,21.319669547171895,0.3755335559447606,0.0814079816142718
freetimegs-dense-cropped,5000,3,0.12,20.948697634507987,21.37665909677812,0.36828891932964325,0.08186087322731812
freetimegs-dense-cropped,5000,4,0.16,20.9912125971921,21.403390265666225,0.3631806919972102,0.08260190300643444
freetimegs-dense-cropped,5000,5,0.2,21.006923105250564,21.422355393881084,0.3586443215608597,0.08543191601832707
freetimegs-dense-cropped,5000,6,0.24,20.89923276844686,21.299778521035012,0.36611121396223706,0.09231562788287799
freetimegs-dense-cropped,5000,7,0.28,21.042631192764095,21.591356935803176,0.3558918486038844,0.07964278260866801
freetimegs-dense-cropped,5000,8,0.32,21.13719652686975,21.599793626060393,0.3609816978375117,0.07812449956933658
freetimegs-dense-cropped,5000,9,0.36,21.187075329230463,21.666688076526366,0.35756636907656986,0.07852485092977683
freetimegs-dense-cropped,5000,10,0.4,21.20149256261033,21.667578938812152,0.35676388690869015,0.07861252749959628
freetimegs-dense-cropped,5000,11,0.44,21.217380880772406,22.082397698324336,0.3431001404921214,0.07802158656219642
freetimegs-dense-cropped,5000,12,0.48,21.2171940581553,22.103375707149382,0.3466427947084109,0.07754963015516599
freetimegs-dense-cropped,5000,13,0.52,21.229658201301646,22.85211276707183,0.33405354619026184,0.0786180483798186
freetimegs-dense-cropped,5000,14,0.56,21.176924336004504,22.801354694162647,0.33719048649072647,0.07949450239539146
freetimegs-dense-cropped,5000,15,0.6,21.13860958483538,22.14711377662912,0.36374616622924805,0.07981849585970242
freetimegs-dense-cropped,5000,16,0.64,21.10564504215677,22.861354720311112,0.3504323437809944,0.08276714260379474
freetimegs-dense-cropped,5000,17,0.68,21.071887366873245,22.824082589492328,0.3504761482278506,0.08409922011196613
freetimegs-dense-cropped,5000,18,0.72,20.967467314093195,22.670198731047822,0.36588825037082034,0.0887910823027293
freetimegs-dense-cropped,5000,19,0.76,20.790580589720193,22.423507178722062,0.38555267949899036,0.09970284253358841
freetimegs-dense-cropped,5000,20,0.8,20.573836368470307,21.513378281946004,0.43135114510854083,0.11553986929357052
freetimegs-dense-cropped,5000,21,0.84,20.371552015601026,21.252073411458817,0.4550745462377866,0.1311770509928465
freetimegs-dense-cropped,5000,22,0.88,20.308848910835245,21.140178102217256,0.46565427879492444,0.13443711834649244
freetimegs-dense-cropped,5000,23,0.92,20.38476640863735,21.737618427295203,0.4427945489684741,0.1251750010997057
freetimegs-dense-cropped,5000,24,0.96,20.593077470571462,21.983694117661802,0.4172447696328163,0.10975260163346927
freetimegs-dense-cropped,5000,25,1.0,20.82130943845904,22.316543622677784,0.38330559184153873,0.09579944548507531
freetimegs-dense-cropped,5000,26,1.04,20.958373582894836,22.519491408335462,0.36591485142707825,0.08997367384533088
freetimegs-dense-cropped,5000,27,1.08,21.01933831128731,22.559470794596802,0.35755324363708496,0.08879755685726802
freetimegs-dense-cropped,5000,28,1.12,21.04253812405156,21.855744583496808,0.36844629297653836,0.08877148913840453
freetimegs-dense-cropped,5000,29,1.16,21.07311214368982,21.505976435482605,0.38032664606968564,0.08795475835601489
freetimegs-dense-cropped,5000,30,1.2,21.10336084585104,21.5363499779024,0.37669096887111664,0.08583302795886993
freetimegs-dense-cropped,5000,31,1.24,21.123263962690796,21.5484434503998,0.3734012121955554,0.08547251112759113
freetimegs-dense-cropped,5000,32,1.28,21.149028502506308,21.55619254817429,0.3688595121105512,0.08454867638647556
freetimegs-dense-cropped,5000,33,1.32,21.144404671167383,21.53286437010049,0.3690658410390218,0.08421479227642219
freetimegs-dense-cropped,5000,34,1.36,21.171236109145674,21.56347570057535,0.36587513486544293,0.08273841130236785
freetimegs-dense-cropped,5000,35,1.4,21.16532090267799,21.517745727871475,0.3697902982433637,0.08168011407057445
freetimegs-dense-cropped,5000,36,1.44,21.157074391506907,21.861713549575263,0.35759053627649945,0.08286110870540142
freetimegs-dense-cropped,5000,37,1.48,21.161470762324537,21.851764223311708,0.35372128089269,0.08313300025959809
freetimegs-dense-cropped,5000,38,1.52,21.15278440006322,21.62978885580737,0.36264995485544205,0.08404747831324737
freetimegs-dense-cropped,5000,39,1.56,21.140872872481385,21.597366670239435,0.3637067551414172,0.0836202787856261
freetimegs-dense-cropped,5000,40,1.6,21.114716911319185,21.58396957646853,0.3680091400941213,0.08235474427541097
freetimegs-dense-cropped,5000,41,1.64,21.070845422016532,21.847429075512867,0.3588782126704852,0.08335258687535922
freetimegs-dense-cropped,5000,42,1.68,21.04403880240402,21.814261501125365,0.35638900597890216,0.08310466073453426
freetimegs-dense-cropped,5000,43,1.72,21.032136710960135,21.80167992688422,0.35565945009390515,0.0806232759108146
freetimegs-dense-cropped,5000,44,1.76,21.024318763502535,21.53280852011832,0.36746031294266385,0.07969575002789497
freetimegs-dense-cropped,5000,45,1.8,20.962871772227764,21.451109341429483,0.3745096226533254,0.07835630141198635
freetimegs-dense-cropped,5000,46,1.84,20.91123868082657,21.408145615861642,0.3774475206931432,0.07854247651994228
freetimegs-dense-cropped,5000,47,1.88,20.829539390315684,21.32253127364642,0.3838781689604123,0.08005210881431897
freetimegs-dense-cropped,5000,48,1.92,20.671848896968065,21.16310217212562,0.40034205714861554,0.08288512813548247
freetimegs-dense-cropped,5000,49,1.96,20.459613124221114,20.931355933205122,0.4222769911090533,0.08843665818373363
freetimegs-dense-cropped,10000,0,0.0,22.572399460550116,23.189914414382283,0.23750434319178262,0.06639077762762706
freetimegs-dense-cropped,10000,1,0.04,22.746997726943135,23.408332339517194,0.2238458308080832,0.06374004359046619
freetimegs-dense-cropped,10000,2,0.08,22.873273594561265,23.55043214924643,0.216699139525493,0.06226791503528754
freetimegs-dense-cropped,10000,3,0.12,22.97174924702561,23.64910518325234,0.21024820456902185,0.0623625780766209
freetimegs-dense-cropped,10000,4,0.16,22.98073152964297,23.63826701801316,0.21115789810816446,0.0641066050156951
freetimegs-dense-cropped,10000,5,0.2,22.959152240103094,23.632836649692685,0.21141797304153442,0.06750166167815526
freetimegs-dense-cropped,10000,6,0.24,22.751019415369786,23.40709500105209,0.21456541369358698,0.0770059439043204
freetimegs-dense-cropped,10000,7,0.28,23.047248119898725,23.918708521506247,0.2050591272612413,0.060170308065911136
freetimegs-dense-cropped,10000,8,0.32,23.234301439036862,24.05048844952861,0.2007423179845015,0.05794180929660797
freetimegs-dense-cropped,10000,9,0.36,23.259316371442097,24.10190948407574,0.19956480214993158,0.058499486185610294
freetimegs-dense-cropped,10000,10,0.4,23.268068799483135,24.091898639519215,0.19672883922855058,0.0583999315276742
freetimegs-dense-cropped,10000,11,0.44,23.25071001915027,24.49159279404021,0.1908650497595469,0.05822496892263492
freetimegs-dense-cropped,10000,12,0.48,23.217032013739267,24.489839996408342,0.1925792135298252,0.05921434362729391
freetimegs-dense-cropped,10000,13,0.52,23.20655571919289,24.990437658128307,0.18826013058423996,0.06004412534336249
freetimegs-dense-cropped,10000,14,0.56,23.189662592456294,24.974132412445535,0.1863702485958735,0.060065764312942825
freetimegs-dense-cropped,10000,15,0.6,23.153703566314327,24.49675479610218,0.2059647279481093,0.05938380925605694
freetimegs-dense-cropped,10000,16,0.64,23.125259477518394,25.022544890654867,0.19776144499580064,0.06191237705449263
freetimegs-dense-cropped,10000,17,0.68,23.049646063601525,24.916775890759858,0.2036487559477488,0.06422515244533618
freetimegs-dense-cropped,10000,18,0.72,22.97472624209507,24.83106050787814,0.2127981334924698,0.06798496966560681
freetimegs-dense-cropped,10000,19,0.76,22.81317876305701,24.61401796928127,0.2242692050834497,0.0769568079461654
freetimegs-dense-cropped,10000,20,0.8,22.516054544411677,23.759231479337735,0.25026147564252216,0.09590234545369943
freetimegs-dense-cropped,10000,21,0.84,22.16230576685885,23.28637589598634,0.2726802093287309,0.11871207257111867
freetimegs-dense-cropped,10000,22,0.88,22.06415007509359,23.103089457344467,0.28338778764009476,0.1243716621150573
freetimegs-dense-cropped,10000,23,0.92,22.25259704293111,23.666271248524918,0.2683667801320553,0.1106807782004277
freetimegs-dense-cropped,10000,24,0.96,22.603570663925893,24.13675338227307,0.23966908579071364,0.08876145320634048
freetimegs-dense-cropped,10000,25,1.0,22.908010479454763,24.578554510616712,0.214935136338075,0.0732653218631943
freetimegs-dense-cropped,10000,26,1.04,23.052667903309683,24.786651764682304,0.2040630653500557,0.0696799506743749
freetimegs-dense-cropped,10000,27,1.08,23.12264586977158,24.816040171181683,0.20057551686962447,0.06911144809176524
freetimegs-dense-cropped,10000,28,1.12,23.191536728195935,24.25500976406791,0.2052579919497172,0.06818211544305086
freetimegs-dense-cropped,10000,29,1.16,23.268522923299223,24.003157237034856,0.20950576911369959,0.06703110660115878
freetimegs-dense-cropped,10000,30,1.2,23.326562845104338,24.063778235265683,0.20708288004000983,0.06426699925214052
freetimegs-dense-cropped,10000,31,1.24,23.338146978587684,24.065770024114006,0.20579255372285843,0.0631366300707062
freetimegs-dense-cropped,10000,32,1.28,23.27810894905497,23.975415896042275,0.2086257499953111,0.06408681596318881
freetimegs-dense-cropped,10000,33,1.32,23.227109379862867,23.883237012888657,0.2109067551791668,0.06578237811724345
freetimegs-dense-cropped,10000,34,1.36,23.20751521151491,23.875078385981322,0.20964461440841356,0.06572090275585651
freetimegs-dense-cropped,10000,35,1.4,23.226988999496516,23.8448532705857,0.2101334147155285,0.06379500838617484
freetimegs-dense-cropped,10000,36,1.44,23.238394319803692,24.143923479001963,0.2030060887336731,0.06401077657938004
freetimegs-dense-cropped,10000,37,1.48,23.256434163837294,24.124777120476203,0.20204000920057297,0.06380969472229481
freetimegs-dense-cropped,10000,38,1.52,23.273027533106024,24.0180458164608,0.20291857918103537,0.06441771021733682
freetimegs-dense-cropped,10000,39,1.56,23.253094715040767,23.967337909605288,0.20534671967228255,0.06484345532953739
freetimegs-dense-cropped,10000,40,1.6,23.211776960999465,23.927215967732074,0.20780740305781364,0.06409979611635208
freetimegs-dense-cropped,10000,41,1.64,23.147436484121663,24.13246478110973,0.204765102515618,0.06532434312005837
freetimegs-dense-cropped,10000,42,1.68,23.124380800038526,24.056191767965714,0.20598644266525903,0.06530198951562245
freetimegs-dense-cropped,10000,43,1.72,23.1241111832445,24.058386083203658,0.20576591168840727,0.0631970101967454
freetimegs-dense-cropped,10000,44,1.76,23.120697575815083,23.800005028588775,0.21048764139413834,0.06252973371495803
freetimegs-dense-cropped,10000,45,1.8,23.086336567155143,23.751708646101154,0.21345500151316324,0.06108140479773283
freetimegs-dense-cropped,10000,46,1.84,23.007551329417286,23.672115990556016,0.21864844610293707,0.06189930532127619
freetimegs-dense-cropped,10000,47,1.88,22.91821028608525,23.579675953660036,0.22478566070397696,0.06333348341286182
freetimegs-dense-cropped,10000,48,1.92,22.795306841406124,23.458023605457978,0.23056717837850252,0.06465622658530872
freetimegs-dense-cropped,10000,49,1.96,22.580764169040844,23.23474359113464,0.24305562923351923,0.06905580591410398
freetimegs-dense-cropped,20000,0,0.0,24.61947500112565,25.532377009491878,0.1182040727386872,0.050512511283159256
freetimegs-dense-cropped,20000,1,0.04,24.79931760369157,25.745095167831412,0.11171807907521725,0.04800178172687689
freetimegs-dense-cropped,20000,2,0.08,24.86814944893635,25.827306042876597,0.10828235931694508,0.04724830357978741
freetimegs-dense-cropped,20000,3,0.12,24.908647749302965,25.86445487860583,0.10680484026670456,0.04805899364873767
freetimegs-dense-cropped,20000,4,0.16,24.904753315014908,25.8310160070488,0.10575344786047935,0.049046061001718044
freetimegs-dense-cropped,20000,5,0.2,24.868010562269845,25.799545495613692,0.10625473782420158,0.05092207777003447
freetimegs-dense-cropped,20000,6,0.24,24.60096823810064,25.496578746479837,0.11184379458427429,0.06039226986467838
freetimegs-dense-cropped,20000,7,0.28,24.733788563670927,25.898528457844115,0.10559447854757309,0.04848426083723704
freetimegs-dense-cropped,20000,8,0.32,25.077826349548246,26.254620142366615,0.10021680841843288,0.04682734236121178
freetimegs-dense-cropped,20000,9,0.36,25.15130193437439,26.37042302407153,0.09842922041813533,0.04680961215247711
freetimegs-dense-cropped,20000,10,0.4,25.1544661601485,26.3698720528092,0.09826131475468476,0.04758376348763704
freetimegs-dense-cropped,20000,11,0.44,25.167946009384057,26.772806163151472,0.09337016195058823,0.04649167011181513
freetimegs-dense-cropped,20000,12,0.48,25.18385410105981,26.821192908176762,0.0933746478209893,0.04651099008818468
freetimegs-dense-cropped,20000,13,0.52,25.169320939026193,27.078985541406464,0.09382146100203197,0.04775395430624485
freetimegs-dense-cropped,20000,14,0.56,25.123391513112868,27.015489137326593,0.09448210584620635,0.048123548117776714
freetimegs-dense-cropped,20000,15,0.6,25.098851106290528,26.72772472814775,0.10246753878891468,0.04735835952063402
freetimegs-dense-cropped,20000,16,0.64,25.057429017511723,27.088924031545773,0.10004208981990814,0.049733144541581474
freetimegs-dense-cropped,20000,17,0.68,25.01012166027166,27.03047477819601,0.10275853052735329,0.05038447491824627
freetimegs-dense-cropped,20000,18,0.72,24.954178180640664,26.950134358049617,0.10813101567327976,0.05339574192961057
freetimegs-dense-cropped,20000,19,0.76,24.818401602715973,26.700292100643836,0.11521741809944312,0.05977778105686108
freetimegs-dense-cropped,20000,20,0.8,24.43030818518488,25.923368745226625,0.1300412950416406,0.08007737187047799
freetimegs-dense-cropped,20000,21,0.84,23.88271486353856,25.151490951539976,0.15354289238651594,0.10793384288748105
freetimegs-dense-cropped,20000,22,0.88,23.663956662692097,24.774651138650412,0.16608577345808348,0.11740352399647236
freetimegs-dense-cropped,20000,23,0.92,23.953889440107634,25.19608000486397,0.156274834026893,0.10171046294271946
freetimegs-dense-cropped,20000,24,0.96,24.46947512932118,25.924748641266696,0.12972413251797357,0.07540003955364227
freetimegs-dense-cropped,20000,25,1.0,24.88016731712774,26.611900282609398,0.11218138473729293,0.05718363759418329
freetimegs-dense-cropped,20000,26,1.04,24.956061630803518,26.743180725450486,0.10726209605733554,0.05531092391659816
freetimegs-dense-cropped,20000,27,1.08,24.974438913158853,26.68491133881019,0.10581397823989391,0.05552762156973282
freetimegs-dense-cropped,20000,28,1.12,25.004917636144498,26.26736605941471,0.1064631709208091,0.055826819501817226
freetimegs-dense-cropped,20000,29,1.16,25.066204733027224,25.994275427514903,0.10990713102122147,0.05494374688714743
freetimegs-dense-cropped,20000,30,1.2,25.079586501966517,26.01014948301761,0.10880391796429952,0.05368363205343485
freetimegs-dense-cropped,20000,31,1.24,25.088515374045972,26.006268003611158,0.10687294416129589,0.052861662892003856
freetimegs-dense-cropped,20000,32,1.28,25.07399419711236,25.94616145268951,0.10762675603230794,0.05216797782729069
freetimegs-dense-cropped,20000,33,1.32,25.050874546553295,25.876436537475236,0.1084147325406472,0.05266031684974829
freetimegs-dense-cropped,20000,34,1.36,25.022378079230172,25.851046313265382,0.10820373271902402,0.052629033414026104
freetimegs-dense-cropped,20000,35,1.4,24.991508487545822,25.74681799140521,0.10993323723475139,0.051489789659778275
freetimegs-dense-cropped,20000,36,1.44,24.97566667128482,26.032599944768133,0.10858615301549435,0.05256870792557796
freetimegs-dense-cropped,20000,37,1.48,24.951726404328145,25.957543753734726,0.1097515095025301,0.05345827837785085
freetimegs-dense-cropped,20000,38,1.52,24.967872659998896,25.922013496656284,0.10839042191704114,0.0544336149469018
freetimegs-dense-cropped,20000,39,1.56,24.942972484499176,25.857557710295357,0.10947239833573501,0.05511746431390444
freetimegs-dense-cropped,20000,40,1.6,24.94613510213172,25.83583650403917,0.11065490605930488,0.053642312064766884
freetimegs-dense-cropped,20000,41,1.64,24.89613447131142,25.982164079612335,0.10989938490092754,0.054496400679151215
freetimegs-dense-cropped,20000,42,1.68,24.875696853075656,25.896046412902496,0.11100579363604386,0.054543400493760906
freetimegs-dense-cropped,20000,43,1.72,24.865465999350377,25.897647586616216,0.112255214403073,0.05311960012962421
freetimegs-dense-cropped,20000,44,1.76,24.86847972176285,25.699963737888346,0.11261786830921967,0.05226366004596154
freetimegs-dense-cropped,20000,45,1.8,24.830947287469048,25.676303120950642,0.1143488772213459,0.05096261948347092
freetimegs-dense-cropped,20000,46,1.84,24.778993238445718,25.635479034344534,0.11589307834704717,0.05103897086034218
freetimegs-dense-cropped,20000,47,1.88,24.7309906631964,25.58562265921054,0.11758074102302392,0.05122503452003002
freetimegs-dense-cropped,20000,48,1.92,24.657382020665743,25.513875188542485,0.12222770663599174,0.05166006243477265
freetimegs-dense-cropped,20000,49,1.96,24.50644014609737,25.36449276348077,0.13033943995833397,0.05465708766132593
freetimegs-dense-cropped,30000,0,0.0,26.242605789368994,26.610063701414667,0.08198604981104533,0.044410718604922295
freetimegs-dense-cropped,30000,1,0.04,26.380923490156917,26.749551761970746,0.07836913007001083,0.042587175499647856
freetimegs-dense-cropped,30000,2,0.08,26.454895012475834,26.8328832410667,0.07624424217889707,0.041579675395041704
freetimegs-dense-cropped,30000,3,0.12,26.496608343402762,26.865906749506287,0.07508763670921326,0.04178536000351111
freetimegs-dense-cropped,30000,4,0.16,26.496084091450378,26.840860875081077,0.07515593090405066,0.042945506516844034
freetimegs-dense-cropped,30000,5,0.2,26.469291254578835,26.803108882416563,0.07527007814496756,0.04404765538250407
freetimegs-dense-cropped,30000,6,0.24,26.17307103442124,26.461841322689672,0.08111901550243299,0.05342281920214494
freetimegs-dense-cropped,30000,7,0.28,26.3871379293098,26.958583337226237,0.07497792070110638,0.04315469600260258
freetimegs-dense-cropped,30000,8,0.32,26.602454303078694,27.176918055001376,0.07122189303239186,0.04260056341687838
freetimegs-dense-cropped,30000,9,0.36,26.650143153885914,27.227949179070855,0.07037186560531457,0.04326212406158447
freetimegs-dense-cropped,30000,10,0.4,26.65487039071203,27.23640613873238,0.07028276131798823,0.044131010149916015
freetimegs-dense-cropped,30000,11,0.44,26.66592972372067,27.53637548753932,0.06793157011270523,0.04369640784958998
freetimegs-dense-cropped,30000,12,0.48,26.684236587400807,27.576832027077593,0.06822035492708285,0.04370616811017195
freetimegs-dense-cropped,30000,13,0.52,26.694553192229083,27.8186538366408,0.06958193642397721,0.04445544878641764
freetimegs-dense-cropped,30000,14,0.56,26.69584860423808,27.825471792038265,0.06913091242313385,0.04425569033871094
freetimegs-dense-cropped,30000,15,0.6,26.714541551793378,27.6795888817942,0.07257862978925307,0.04246535260851184
freetimegs-dense-cropped,30000,16,0.64,26.67484196236189,27.930864890890412,0.07255563791841269,0.04484984992692868
freetimegs-dense-cropped,30000,17,0.68,26.59948485282751,27.79997647261189,0.07455580215901136,0.046285880729556084
freetimegs-dense-cropped,30000,18,0.72,26.547272393681858,27.720544833585233,0.07742897048592567,0.04915772068003813
freetimegs-dense-cropped,30000,19,0.76,26.458311324678707,27.538751092697705,0.08209583535790443,0.05279841646552086
freetimegs-dense-cropped,30000,20,0.8,25.94408637768185,26.79409181010429,0.09276452908913295,0.0730449790135026
freetimegs-dense-cropped,30000,21,0.84,25.2908910346679,25.92755276045254,0.11287635192275047,0.10136139082411925
freetimegs-dense-cropped,30000,22,0.88,24.97551293899235,25.479010545521376,0.12613053930302462,0.11304048386712869
freetimegs-dense-cropped,30000,23,0.92,25.30561982931229,25.785530145480227,0.11934271516899268,0.09815330989658833
freetimegs-dense-cropped,30000,24,0.96,25.902576439301377,26.60332492469499,0.09476793371140957,0.0730425026267767
freetimegs-dense-cropped,30000,25,1.0,26.475141923699688,27.52886855673012,0.07988123750934999,0.05314300116151571
freetimegs-dense-cropped,30000,26,1.04,26.581996468470926,27.746590358703372,0.07604612534244855,0.050202567440768085
freetimegs-dense-cropped,30000,27,1.08,26.605926107575748,27.708519335920734,0.07473368073503177,0.05019902903586626
freetimegs-dense-cropped,30000,28,1.12,26.600392914787044,27.354829127598578,0.07429138974597056,0.051152125311394535
freetimegs-dense-cropped,30000,29,1.16,26.644720502391934,27.03202313267598,0.0775176826864481,0.05021301098167896
freetimegs-dense-cropped,30000,30,1.2,26.677817757152265,27.081367676730977,0.07611894917984803,0.048398736553887524
freetimegs-dense-cropped,30000,31,1.24,26.702256041578696,27.11199448449859,0.07468354081114133,0.047606702583531536
freetimegs-dense-cropped,30000,32,1.28,26.715515269732506,27.113790408985707,0.07637937429050605,0.04758258846898874
freetimegs-dense-cropped,30000,33,1.32,26.719308845474323,27.09104689388917,0.07675864702711503,0.048172321170568466
freetimegs-dense-cropped,30000,34,1.36,26.717408641087296,27.09990643214668,0.07591403089463711,0.04786552581936121
freetimegs-dense-cropped,30000,35,1.4,26.69030172603322,27.04198339126481,0.07664481084793806,0.046703700286646686
freetimegs-dense-cropped,30000,36,1.44,26.69663787245598,27.412596693700696,0.07555774382005136,0.04687648670126995
freetimegs-dense-cropped,30000,37,1.48,26.704120481448353,27.411074289490045,0.07621378699938457,0.047196710792680584
freetimegs-dense-cropped,30000,38,1.52,26.711047523968602,27.308060523509834,0.07393048113832872,0.0486207806194822
freetimegs-dense-cropped,30000,39,1.56,26.710719264577335,27.306139288794967,0.07548024660597245,0.048934198605517544
freetimegs-dense-cropped,30000,40,1.6,26.688002875812163,27.256479325535643,0.07607216977824767,0.047442820544044174
freetimegs-dense-cropped,30000,41,1.64,26.610683799507175,27.391583352224696,0.07657044256726901,0.04830086572716633
freetimegs-dense-cropped,30000,42,1.68,26.55266942164462,27.27276670653367,0.07785745865354936,0.048894232138991356
freetimegs-dense-cropped,30000,43,1.72,26.497841017090277,27.219846727019046,0.07865682834138472,0.04859535023570061
freetimegs-dense-cropped,30000,44,1.76,26.48289986695877,27.015695114123744,0.07861463911831379,0.04824282632519802
freetimegs-dense-cropped,30000,45,1.8,26.47697888957969,27.041026698188258,0.07936043261239926,0.04654253118981918
freetimegs-dense-cropped,30000,46,1.84,26.44814580567661,27.012558120806126,0.08023015844325225,0.046615605552991234
freetimegs-dense-cropped,30000,47,1.88,26.40912738481424,26.970713287895013,0.08156275035192569,0.047484872241814934
freetimegs-dense-cropped,30000,48,1.92,26.355217381712336,26.916980947145827,0.0841468796133995,0.047374314007659755
freetimegs-dense-cropped,30000,49,1.96,26.251284287230003,26.82340760707607,0.08866394559542339,0.04922401160001755
freetimegs-dense-cropped,50000,0,0.0,27.362369137811836,27.69961362143048,0.05852684689064821,0.03874102250362436
freetimegs-dense-cropped,50000,1,0.04,27.400075946707364,27.74202126816448,0.05739026547720035,0.03781759816532334
freetimegs-dense-cropped,50000,2,0.08,27.429523729335454,27.778946859081742,0.05662343682100376,0.03748626370603839
freetimegs-dense-cropped,50000,3,0.12,27.450039470383565,27.779210975951408,0.0564999378596743,0.03811670343081156
freetimegs-dense-cropped,50000,4,0.16,27.43763312162402,27.736694098515063,0.05702677027632793,0.038726389563332
freetimegs-dense-cropped,50000,5,0.2,27.40859109746977,27.691180049953232,0.05690077350785335,0.039343742188066244
freetimegs-dense-cropped,50000,6,0.24,27.29556883381261,27.542944598050177,0.05958264383176962,0.04281510257472595
freetimegs-dense-cropped,50000,7,0.28,27.062926512515862,27.613375867863276,0.05988555649916331,0.039698096457868814
freetimegs-dense-cropped,50000,8,0.32,27.513027922161402,28.163741852988124,0.05307870948066314,0.03821004104490081
freetimegs-dense-cropped,50000,9,0.36,27.52582532908221,28.196647196265854,0.052240089513361454,0.038187410682439804
freetimegs-dense-cropped,50000,10,0.4,27.49951261444921,28.196217399874286,0.05226605385541916,0.03891692232961456
freetimegs-dense-cropped,50000,11,0.44,27.49347136357384,28.601101890355743,0.05055026896297932,0.03822357269624869
freetimegs-dense-cropped,50000,12,0.48,27.479031349736918,28.60242890938885,0.05078774814804395,0.03863288974389434
freetimegs-dense-cropped,50000,13,0.52,27.455045959131173,28.692032404503994,0.05195466863612334,0.03963960101827979
freetimegs-dense-cropped,50000,14,0.56,27.40756626456833,28.62229687691105,0.052243209443986416,0.03998183893660704
freetimegs-dense-cropped,50000,15,0.6,27.399803145627956,28.482242890123842,0.05402757630993923,0.039068974709759154
freetimegs-dense-cropped,50000,16,0.64,27.357233022327463,28.713425596793638,0.054689412315686546,0.041287855400393404
freetimegs-dense-cropped,50000,17,0.68,27.295558983361,28.614661477312502,0.05513546119133631,0.04211463996519645
freetimegs-dense-cropped,50000,18,0.72,27.27398440498456,28.5795072579169,0.05644583639999231,0.04420166959365209
freetimegs-dense-cropped,50000,19,0.76,27.220014543468686,28.414328624812157,0.05917193026592334,0.04708582193901142
freetimegs-dense-cropped,50000,20,0.8,26.546622972522222,27.429330496525044,0.06871932838112116,0.06882557241866986
freetimegs-dense-cropped,50000,21,0.84,25.87288847834603,26.51366360719763,0.0869008054335912,0.09580640246470769
freetimegs-dense-cropped,50000,22,0.88,25.564946787257092,26.084043556320566,0.09901956220467885,0.10638855956494808
freetimegs-dense-cropped,50000,23,0.92,25.900988562797092,26.3717070713277,0.09387723418573539,0.09219822660088539
freetimegs-dense-cropped,50000,24,0.96,26.55446972509523,27.29470073397997,0.07130997162312269,0.06702968726555507
freetimegs-dense-cropped,50000,25,1.0,27.21913413384182,28.39431706438053,0.05728394662340482,0.046489438662926354
freetimegs-dense-cropped,50000,26,1.04,27.23227937416118,28.470750971367906,0.05657968142380317,0.045870716062684856
freetimegs-dense-cropped,50000,27,1.08,27.241037580376002,28.394284416101183,0.05639371834695339,0.04619605140760541
freetimegs-dense-cropped,50000,28,1.12,27.218311194493253,28.098105408593405,0.05547356605529785,0.04701899333546559
freetimegs-dense-cropped,50000,29,1.16,27.232567905229452,27.67840101668217,0.05914748553186655,0.046764243238916
freetimegs-dense-cropped,50000,30,1.2,27.272775363108202,27.733749265709097,0.05841846174250046,0.04498100420460105
freetimegs-dense-cropped,50000,31,1.24,27.320604633023077,27.784663691434226,0.056863329373300076,0.04359128776316842
freetimegs-dense-cropped,50000,32,1.28,27.324758566551616,27.782307908871804,0.058362301128606,0.04317332338541746
freetimegs-dense-cropped,50000,33,1.32,27.318235287434558,27.747909428180137,0.05905802454799414,0.043555340419212975
freetimegs-dense-cropped,50000,34,1.36,27.31879943130976,27.76102192148046,0.05853613497068485,0.04308057948946953
freetimegs-dense-cropped,50000,35,1.4,27.29080438923794,27.700564056155123,0.05924968452503284,0.04226580106963714
freetimegs-dense-cropped,50000,36,1.44,27.279967579827073,28.144873501269736,0.05774073302745819,0.04313682531937957
freetimegs-dense-cropped,50000,37,1.48,27.232667131694843,28.084395955041483,0.05869994405657053,0.04468060828124484
freetimegs-dense-cropped,50000,38,1.52,27.200944110600158,27.858822314479205,0.05779219946513573,0.04621032935877641
freetimegs-dense-cropped,50000,39,1.56,27.20335990660571,27.870612660932544,0.05852272640913725,0.046347236881653466
freetimegs-dense-cropped,50000,40,1.6,27.203068207056162,27.836795961173507,0.05902718442181746,0.04496567867075404
freetimegs-dense-cropped,50000,41,1.64,27.19536384390242,28.09652345198846,0.05839393908778826,0.04503135243430734
freetimegs-dense-cropped,50000,42,1.68,27.189918388269557,27.9628603379341,0.0593871728827556,0.04521948037048181
freetimegs-dense-cropped,50000,43,1.72,27.188881706715787,27.96693774062029,0.05978085193783045,0.04414858932917317
freetimegs-dense-cropped,50000,44,1.76,27.193795193782062,27.763397594729675,0.05958444345742464,0.04344998703648647
freetimegs-dense-cropped,50000,45,1.8,27.18959280892114,27.845615043938828,0.059778254168728985,0.04212655903150638
freetimegs-dense-cropped,50000,46,1.84,27.174028585837203,27.83729783704464,0.05954266960422198,0.042318706245472036
